LocationID,ARPLatitude,ARPLongitude
'1FA1,28-51-20.9320N,082-33-09.3590W
'2FL3,30-40-21.3007N,085-05-00.4262W
'FD53,28-27-12.0000N,082-12-54.0000W
'5FL0,28-24-47.0000N,082-13-24.3000W
'89FD,28-24-04.9000N,082-14-33.4000W
'3FL1,28-27-09.0000N,082-12-28.0000W
'FL69,26-04-47.3200N,080-15-17.1700W
'9FD7,30-11-46.4100N,083-18-32.5600W
'DAB,29-10-47.7000N,081-03-29.0000W
'4FL6,29-14-37.4300N,081-06-25.7300W
'29FL,29-12-04.9330N,081-03-14.2020W
'FL44,29-13-50.9310N,081-01-41.1980W
'7FL6,29-04-48.6750N,081-02-47.8650W
'FL71,30-22-27.7100N,086-10-45.7900W
'2FD9,29-02-40.6700N,081-19-04.2200W
'FD90,29-10-06.9330N,081-15-53.2220W
'0FD5,30-49-12.6600N,086-20-39.8100W
'02FL,30-38-34.0000N,086-07-26.0000W
'54J,30-43-52.0000N,086-09-13.6000W
'0FD9,30-39-07.6880N,086-06-33.7840W
'69FD,30-50-41.0000N,086-16-53.0000W
'1J6,29-06-14.8000N,081-18-51.1000W
'FL62,28-56-54.9530N,081-24-47.2400W
'FD86,29-01-48.9430N,081-26-49.2430W
'DED,29-04-01.3000N,081-17-01.5000W
'85FA,29-05-41.6400N,081-16-39.3600W
'FD08,26-27-55.2650N,080-08-59.1600W
'48FD,26-26-09.3400N,080-07-37.0100W
'FL64,26-25-58.0800N,080-05-36.7800W
'22FD,30-23-38.0000N,086-28-17.0000W
'DTS,30-24-00.1975N,086-28-17.3025W
'3FL7,30-22-38.0000N,086-18-20.0000W
'58FD,28-00-51.0000N,081-32-26.0000W
'FA04,28-00-51.9600N,082-46-55.2000W
'X35,29-03-42.3610N,082-22-35.8279W
'10FD,29-00-23.9000N,082-24-16.4500W
'9FD8,28-36-44.9980N,081-23-08.2500W
'FD35,30-29-25.7020N,085-50-21.7600W
'5FL4,29-48-02.8850N,081-30-03.2860W
'6FD7,27-32-39.1340N,082-31-48.3460W
'X36,26-59-24.2900N,082-22-26.4640W
'1FD4,26-26-43.2840N,081-36-26.2910W
'X55,28-50-36.0000N,081-37-48.3000W
'6FD6,28-54-17.9590N,081-25-59.2440W
'X01,25-50-55.9000N,081-23-25.0000W
'9FL7,25-51-26.3550N,081-02-04.2530W
'FA09,29-20-26.9000N,082-15-49.3500W
'4FL3,27-44-30.1050N,080-39-58.2030W
'FD91,30-39-13.3000N,081-26-53.4000W
'FHB,30-36-42.6000N,081-27-40.3000W
'FL84,30-36-03.8530N,081-34-13.3430W
'05FA,30-55-08.0000N,086-13-06.0000W
'FL75,27-32-31.1330N,080-49-59.2180W
'6FD8,26-06-14.3120N,080-08-29.1630W
'FA10,26-07-28.3100N,080-10-45.1670W
'30FD,26-07-26.3100N,080-08-39.1620W
'DT1,26-07-13.6720N,080-08-31.3975W
'FXE,26-11-50.2057N,080-10-14.5426W
'FLL,26-04-18.0000N,080-08-58.9000W
'FD73,26-07-07.3100N,080-08-19.1600W
'2FD4,26-05-46.3130N,080-06-49.1590W
'6FD9,26-08-13.3080N,080-11-27.1680W
'FD10,27-47-22.9200N,081-39-11.4000W
'1FA9,27-47-06.0000N,081-39-04.0000W
'FD62,27-46-48.3000N,081-38-35.8000W
'FL59,26-38-36.2580N,081-42-37.2950W
'29FA,26-38-06.0000N,081-52-30.0000W
'67FD,26-32-39.0000N,081-51-00.0000W
'3FA4,26-32-38.6000N,081-50-55.7000W
'FD67,26-37-43.5000N,081-52-29.0000W
'FMY,26-35-11.8000N,081-51-47.7000W
'1FA3,26-39-28.0000N,082-07-16.1400W
'7FD1,26-29-25.2830N,081-56-00.3190W
'94FL,26-43-58.2470N,081-53-50.3100W
'FL90,26-36-12.2710N,082-13-12.3410W
'41FL,26-38-03.2610N,081-50-02.3060W
'RSW,26-32-10.2000N,081-45-18.6000W
'47FD,26-39-46.2560N,081-46-14.3000W
'4FA3,26-38-36.2640N,082-07-04.3310W
'3FL6,26-39-03.0000N,081-51-20.0000W
'FL86,26-34-57.2720N,082-05-54.3310W
'7FL3,27-26-31.1420N,080-35-03.2010W
'FD88,27-20-31.1530N,080-31-19.1960W
'FD57,27-28-11.1360N,080-24-59.1880W
'7FL8,27-26-38.1410N,080-33-54.2000W
'FL67,27-16-40.1610N,080-35-09.2000W
'75FD,27-21-06.1520N,080-14-42.1720W
'FL29,27-21-40.1510N,080-34-15.1990W
'FD19,27-25-58.4000N,080-20-45.7500W
'FD30,27-24-41.1440N,080-31-34.1970W
'FPR,27-29-50.9000N,080-22-21.5000W
'FA14,30-23-51.7190N,086-35-38.8290W
'FD45,30-27-13.7140N,086-38-06.8320W
'FD31,29-55-40.8470N,082-42-04.4360W
'68FD,30-31-20.0000N,085-22-36.0000W
'0FD3,30-29-47.1000N,086-05-37.8000W
'FD46,27-45-19.1030N,081-30-50.2710W
'38FD,27-44-13.1060N,081-31-55.2720W
'52FL,27-45-04.6900N,081-33-32.9400W
'4FL5,27-45-19.0000N,081-35-59.0000W
'5FA1,28-52-40.9520N,081-56-27.2970W
'FL99,28-52-33.9540N,081-53-20.2920W
'8FL7,29-41-07.8780N,082-28-33.3950W
'GNV,29-41-24.2000N,082-16-18.4000W
'FD81,29-42-09.8780N,082-25-32.3890W
'FA56,29-39-41.4000N,082-24-43.6000W
'63FL,29-38-07.8600N,082-21-02.0600W
'FA12,29-38-20.8830N,082-20-43.3760W
'53FL,29-38-38.8830N,082-21-11.3770W
'0FL2,28-47-15.9700N,081-09-51.2200W
'01FL,28-46-54.9700N,081-09-33.2200W
'FD92,28-43-57.9780N,081-04-43.2180W
'FD27,30-21-45.8400N,082-13-34.4170W
'FD26,30-58-54.6570N,085-29-32.7580W
'1FD0,30-42-55.6920N,085-01-27.7260W
'7FL4,29-54-10.8740N,081-41-09.3220W
'FL60,29-58-20.8720N,081-39-39.3230W
'5FL6,30-36-15.6940N,084-47-26.7020W
'9FL8,30-36-59.7270N,083-39-08.5670W
'20FD,30-25-31.7510N,083-34-33.5460W
'5FL8,30-53-17.6780N,085-10-03.7460W
'FD78,28-36-10.9900N,081-50-58.2800W
'02FA,28-31-35.9990N,081-52-29.2800W
'6FL0,28-24-21.0190N,081-50-16.2790W
'FA42,28-31-58.3200N,081-50-48.1800W
'FD47,30-21-33.7170N,087-09-31.8860W
'4FL9,28-08-36.0590N,081-38-49.2730W
'2FL9,28-10-47.0500N,081-38-20.2700W
'FA73,28-07-44.0610N,081-41-16.2770W
'8FL6,30-40-24.6890N,086-51-06.8550W
'NZX,30-40-50.6880N,086-53-13.8590W
'13FA,29-41-39.8900N,081-30-49.2800W
'2FA7,29-38-07.0000N,081-27-55.0000W
'8FL0,29-43-40.8910N,081-26-23.2710W
'46FD,29-40-04.8910N,081-29-50.2760W
'FA26,30-32-14.0000N,084-27-07.0000W
'76FD,30-40-13.7010N,084-24-50.6660W
'FD55,30-40-45.7020N,084-22-08.6600W
'9FL2,30-39-09.0000N,084-28-29.0000W
'7FD2,28-59-24.9230N,082-19-49.3440W
'5FL7,28-58-40.9240N,082-21-49.3470W
'84FL,25-55-31.3380N,080-17-59.1810W
'7FD3,25-51-11.3460N,080-14-49.1770W
'1FA5,25-53-11.7300N,080-19-35.8000W
'7FL7,29-52-33.3350N,082-38-29.3400W
'6J8,29-43-12.9500N,082-39-54.7500W
'01J,30-41-09.4800N,081-54-22.8350W
'81FA,27-02-02.0000N,080-09-59.0000W
'44FD,26-03-02.6900N,080-12-39.2000W
'FL56,26-02-43.8000N,080-12-57.0000W
'77FD,26-01-07.5400N,080-10-52.7700W
'HWO,26-00-04.4000N,080-14-26.6000W
'FD93,30-41-07.6870N,086-44-49.8420W
'11FA,25-35-01.3850N,080-29-59.2050W
'HST,25-29-18.7823N,080-23-00.8391W
'X51,25-29-57.2303N,080-33-15.2802W
'78FD,25-32-47.3900N,080-27-56.2020W
'FD34,25-27-13.0000N,080-24-41.0000W
'FD17,25-26-55.0000N,080-24-36.0000W
'04FA,25-33-31.3890N,080-30-54.2060W
'FA47,25-33-58.2500N,080-21-29.4500W
'4FD3,25-30-54.9100N,080-30-48.6000W
'FA27,28-45-36.7100N,082-37-43.6400W
'59FD,26-19-34.3500N,080-59-16.6800W
'0FA6,26-23-54.0000N,081-24-52.8000W
'IMM,26-26-01.7549N,081-24-04.9583W
'80FD,27-06-48.1810N,080-38-00.2020W
'FA24,27-05-36.0000N,080-36-44.0000W
'X58,27-02-15.0000N,080-26-27.6000W
'FL82,29-34-49.9300N,081-51-40.2500W
'FD96,28-50-02.5000N,082-20-07.3000W
'INF,28-48-13.0000N,082-19-05.8000W
'FA05,24-56-05.4760N,080-36-03.2230W
'2FD2,29-28-46.0000N,082-03-12.0500W
'7FD4,30-18-56.8620N,081-39-44.3430W
'VQQ,30-13-07.6000N,081-52-37.8000W
'FD48,30-14-30.8700N,081-26-59.3070W
'FD11,30-18-40.8610N,081-40-29.3450W
'0FL8,30-11-38.0000N,081-40-55.0000W
'HEG,30-16-40.0000N,081-48-21.4000W
'CRG,30-20-10.8000N,081-30-52.0000W
'JAX,30-29-38.6000N,081-41-16.2000W
'NIP,30-14-01.3417N,081-40-33.8059W
'8FL8,30-19-30.8620N,081-39-04.3420W
'FD87,30-19-31.8620N,081-39-02.3420W
'6FL1,30-15-53.9000N,081-26-27.1000W
'FA65,30-17-30.0000N,081-36-03.0000W
'FA41,30-26-38.0900N,081-36-40.1800W
'FA61,30-20-55.8600N,081-39-59.3460W
'FD58,30-15-17.7100N,081-34-59.0800W
'35FL,30-18-29.7600N,081-41-25.8900W
'FD76,30-09-28.0000N,081-32-16.0000W
'NEN,30-20-58.1820N,081-52-01.1620W
'45FD,30-16-22.8700N,081-23-54.3020W
'FA15,30-31-23.7800N,082-57-23.4850W
'FD63,30-30-46.0000N,083-11-54.0000W
'56FL,30-52-33.6680N,087-12-26.8900W
'FL96,30-57-20.6590N,087-07-49.8900W
'FA16,30-56-59.6600N,087-09-02.8920W
'50FL,30-51-12.0000N,087-14-22.0000W
'FD82,30-50-25.6720N,087-06-20.8860W
'85FL,30-58-09.6570N,087-03-05.8800W
'14FL,30-51-55.6690N,087-10-39.8950W
'FA11,30-37-20.7500N,083-15-33.5280W
'2FL4,26-51-21.0000N,080-04-29.0000W
'59FL,26-51-34.2170N,080-03-26.1480W
'82FL,26-54-51.2090N,080-12-19.1630W
'81FD,26-55-02.2080N,080-11-59.1620W
'60FL,26-55-32.0000N,080-05-46.0000W
'FD15,26-58-46.2000N,080-13-07.1640W
'06FA,26-54-29.3510N,080-19-42.2905W
'5FL1,29-54-11.7810N,083-36-28.5280W
'6FL4,29-49-15.7910N,083-34-23.5210W
'4FL1,27-51-46.0000N,080-57-29.0000W
'33FL,27-51-39.1000N,080-59-59.5000W
'80FA,27-53-11.0000N,081-05-02.0000W
'FD09,27-48-36.0960N,080-51-32.2170W
'07FA,25-19-31.4150N,080-16-29.1890W
'7FA0,24-35-01.5240N,081-44-39.3250W
'EYW,24-33-22.0000N,081-45-34.4000W
'NQX,24-34-28.6934N,081-41-11.9236W
'7FA1,24-38-55.5160N,081-34-47.3100W
'42J,29-50-41.1000N,082-02-51.1000W
'1FL1,28-18-42.0380N,081-27-54.2600W
'43FD,28-17-28.0000N,081-23-14.0000W
'85FD,28-18-55.0370N,081-24-21.2550W
'3FA2,28-20-45.0000N,081-39-52.0000W
'FA48,28-20-22.0330N,081-35-43.2660W
'FD54,28-20-05.0000N,081-30-05.0000W
'FD41,28-22-53.0280N,081-30-47.2610W
'36FA,28-20-03.0000N,081-29-21.0000W
'FA17,28-17-01.0410N,081-24-32.2550W
'6FA8,28-20-02.0340N,081-32-05.2630W
'12FD,28-17-53.5500N,081-24-38.3000W
'19FD,28-16-30.3600N,081-20-11.4000W
'FD83,28-15-31.0440N,081-23-02.2540W
'FD12,28-15-01.0460N,081-23-29.2540W
'FL88,26-41-01.2460N,081-26-59.2750W
'05FL,26-31-12.8000N,081-24-36.8000W
'17FA,26-42-48.2440N,081-32-07.2810W
'FA18,26-26-39.0000N,081-01-13.0000W
'08FA,26-34-47.2610N,081-29-01.2790W
'1FL9,26-44-47.0000N,081-25-43.0000W
'X14,26-44-26.1000N,081-25-41.8000W
'95FD,26-46-06.0000N,081-32-20.0000W
'FD20,26-48-01.2310N,081-29-06.2760W
'FA51,26-44-20.2390N,081-30-22.2780W
'FL20,28-56-59.0100N,081-57-35.5600W
'FL03,29-59-30.8620N,082-21-59.4070W
'15FL,30-09-13.4740N,082-39-59.0610W
'FD84,30-07-30.8360N,082-39-49.4430W
'FL05,30-10-31.8350N,082-36-23.4410W
'FL27,30-02-37.8500N,082-36-14.4300W
'LCQ,30-10-55.4000N,082-34-36.7000W
'1FL2,30-11-08.8200N,082-41-17.4400W
'86FL,30-11-31.7800N,082-37-50.7900W
'FL50,30-08-47.8400N,082-34-20.4400W
'1FL3,30-02-03.8300N,082-46-55.4500W
'FA95,28-47-01.4600N,081-20-55.4200W
'FD49,28-46-24.9580N,082-07-49.3130W
'90FD,27-09-45.1810N,081-32-34.2760W
'30FA,27-19-13.9400N,081-22-13.7200W
'08FL,27-05-04.1890N,081-19-43.2600W
'FD72,27-10-58.1760N,081-23-26.2640W
'03FA,27-21-11.1510N,081-24-29.2630W
'3FD0,27-01-18.1990N,081-27-04.2710W
'09FA,27-14-44.1680N,081-24-47.2640W
'FA60,27-14-20.1680N,081-23-09.2620W
'52FA,27-56-22.6000N,081-25-55.3000W
'X25,27-57-13.7000N,081-36-05.1000W
'62FL,27-50-40.0000N,081-26-23.0000W
'FA45,27-54-58.0850N,081-32-55.2720W
'X07,27-53-38.0000N,081-37-13.5000W
'9FD0,27-56-44.0790N,081-24-12.2600W
'6FL7,27-50-04.8100N,081-26-15.1200W
'7FD6,26-37-21.2440N,080-18-19.1740W
'42FD,26-36-38.6400N,080-05-15.4500W
'FL43,28-15-29.0000N,081-55-50.0000W
'FD33,28-12-42.0450N,081-59-55.2910W
'8FA0,28-06-31.0630N,081-57-31.2930W
'LAL,27-59-20.1000N,082-01-06.8000W
'7FD7,28-03-43.9500N,081-57-15.3200W
'40FD,28-00-38.0790N,081-52-44.2920W
'X49,27-56-00.0890N,082-02-38.3060W
'2FA9,30-20-11.0000N,083-47-01.0000W
'4FL0,30-24-13.0000N,083-48-36.0000W
'FA06,27-53-29.0810N,082-47-21.3680W
'07FL,28-52-36.8000N,082-29-27.9000W
'99FL,30-26-50.7660N,083-18-39.5190W
'10FA,28-47-50.9620N,081-56-09.2940W
'3FD2,28-48-29.9630N,081-52-01.2880W
'LEE,28-49-22.4000N,081-48-30.3000W
'51FD,28-40-03.9790N,081-55-05.2880W
'50FA,26-36-59.7860N,081-39-32.9260W
'0FL6,27-48-21.0985N,082-08-24.3174W
'FD42,30-12-41.8060N,083-03-16.4760W
'FL08,30-24-55.7890N,083-00-59.4830W
'FL09,30-20-19.7890N,083-08-39.4940W
'45FL,30-14-14.8140N,082-54-23.4630W
'FA88,30-25-30.1500N,083-02-54.4900W
'FD61,30-10-35.8110N,082-59-52.4690W
'9FL0,30-05-32.8080N,083-05-07.4780W
'24J,30-18-01.4000N,083-01-27.8000W
'9FL9,30-17-28.8040N,083-00-14.4730W
'FL07,30-15-00.8120N,082-55-26.4650W
'FL80,29-20-01.8132N,082-09-57.2220W
'FA19,26-41-04.7800N,080-15-05.5600W
'FD50,30-06-32.8010N,083-11-19.4910W
'FL35,28-10-30.0000N,082-29-16.0000W
'FD06,28-10-51.2400N,082-27-20.1600W
'FA70,28-07-50.0900N,082-30-33.3300W
'FL11,30-20-57.8480N,082-07-15.4070W
'38FA,30-29-00.7660N,083-14-59.5150W
'7FD9,30-37-27.7480N,083-17-12.5310W
'3FL8,30-56-46.6000N,085-16-25.7500W
'56FD,30-57-52.6690N,085-04-09.7440W
'91FD,26-45-41.2270N,080-04-14.1500W
'10FL,24-42-37.5090N,081-05-40.2640W
'42FL,24-58-16.4710N,080-35-44.2240W
'MTH,24-43-34.3000N,081-03-04.9000W
'2FD5,24-44-03.5050N,081-01-07.2580W
'MKY,25-59-42.1000N,081-40-21.1000W
'69FL,30-46-08.5000N,085-04-51.1000W
'28FD,30-47-13.6920N,085-14-27.7460W
'FL53,30-44-04.6900N,085-11-05.7300W
'21FD,30-41-40.6970N,085-18-38.7400W
'MAI,30-50-16.1000N,085-10-54.8000W
'HRT,30-25-44.1050N,086-41-19.6840W
'06FD,28-38-30.0000N,081-53-06.0000W
'33FD,29-54-51.8020N,083-15-59.4930W
'NRB,30-23-28.9455N,081-25-28.2683W
'8FD1,30-05-55.8180N,082-55-39.4620W
'9FD9,30-07-20.8150N,082-58-04.4660W
'FL10,30-06-53.8190N,082-54-32.4610W
'FD00,25-49-38.3510N,080-20-32.1870W
'31FL,28-02-36.0690N,081-01-09.2270W
'3FD3,28-05-16.0560N,080-36-49.1920W
'MLB,28-06-09.9000N,080-38-42.9000W
'92FD,28-13-06.0400N,080-41-03.1930W
'66FL,28-15-15.8300N,080-44-39.4600W
'8FA7,28-13-36.4000N,080-43-51.5000W
'FD22,29-40-00.8840N,081-57-18.3390W
'39FA,29-39-44.8840N,082-00-33.3450W
'COI,28-20-29.8000N,080-41-07.7000W
'9FA8,25-41-09.8700N,080-20-18.5200W
'14FA,25-34-12.3850N,080-23-59.1960W
'TNT,25-51-42.5000N,080-53-49.2000W
'64FL,25-46-55.1300N,080-22-39.0800W
'0FD2,25-57-35.3320N,080-14-13.1740W
'0FA0,25-49-02.5000N,080-20-25.4000W
'FD23,25-45-51.0000N,080-08-19.1650W
'FL94,25-46-01.3590N,080-20-59.1880W
'25FA,25-47-34.3500N,080-12-17.1700W
'FL91,25-37-47.8200N,080-20-39.1400W
'FL98,25-49-38.3510N,080-20-01.1860W
'2FA0,25-41-44.3690N,080-22-53.1930W
'70FL,25-43-52.0000N,080-23-10.0000W
'FA35,25-37-10.3000N,080-29-19.2000W
'FL25,25-44-24.0600N,080-12-44.3000W
'X44,25-46-42.0000N,080-10-13.0000W
'FA76,25-44-27.3800N,080-17-40.8000W
'TMB,25-38-51.2294N,080-25-59.6086W
'71FL,25-48-27.3530N,080-20-31.1870W
'MIA,25-47-43.3000N,080-17-24.4000W
'3FL5,25-44-02.5000N,080-10-00.3000W
'FL31,25-33-16.3900N,080-33-14.2100W
'OPF,25-54-26.7000N,080-16-41.6000W
'FL93,25-48-52.1500N,080-08-28.3600W
'23FA,25-49-32.3490N,080-07-16.1620W
'1FD6,29-32-45.8890N,082-17-14.3640W
'FL12,30-35-25.7170N,084-01-49.6090W
'71FD,30-04-26.0000N,081-48-57.0000W
'FL13,30-04-06.8630N,081-57-38.3740W
'5VG5,30-06-27.5000N,081-49-58.5000W
'11FL,30-02-34.8640N,081-52-51.3610W
'FL77,26-03-16.3280N,081-04-04.2520W
'NFJ,30-30-25.0000N,086-57-35.0000W
'93FD,30-45-16.6810N,087-10-38.8940W
'24FL,30-29-24.0000N,087-05-09.0000W
'16FL,30-43-30.6840N,087-12-04.8960W
'2R4,30-38-15.4350N,086-59-37.1500W
'94FD,30-38-01.3100N,087-03-58.2500W
'NGS,30-36-39.0000N,086-56-24.0000W
'NSE,30-43-20.8925N,087-01-26.0445W
'NDZ,30-41-54.8633N,087-00-51.8640W
'3FD4,28-37-39.9890N,081-48-10.2780W
'74FL,30-35-04.7290N,083-42-28.5720W
'7FA8,30-31-32.1600N,083-51-29.7300W
'FA30,29-16-45.0000N,082-30-00.0000W
'22FL,28-47-34.0700N,081-39-19.1300W
'9FL6,27-51-59.0000N,081-58-10.0000W
'8FD3,30-52-39.6660N,086-51-15.8560W
'FD97,26-09-03.7000N,081-47-51.9700W
'APF,26-09-08.7895N,081-46-32.2996W
'4FL7,26-06-23.7100N,081-41-07.0700W
'65FA,26-12-51.8000N,081-43-53.9600W
'FA37,26-07-00.3300N,081-42-11.3090W
'1J9,30-24-22.7000N,086-49-45.1000W
'52FD,30-24-08.7160N,086-51-59.8550W
'FL30,28-14-06.0370N,082-43-04.3610W
'FA40,28-16-59.1000N,082-38-26.5200W
'6FA6,28-15-20.0000N,082-42-50.0000W
'9FL4,28-11-36.2400N,082-37-13.4100W
'FL32,28-21-44.7300N,082-41-16.8800W
'X50,28-58-44.1000N,080-55-29.2000W
'EVB,29-03-20.5000N,080-56-56.1000W
'FL17,30-31-10.7080N,086-26-17.8150W
'6FL5,30-32-03.2100N,086-29-48.4000W
'05FD,25-57-39.3310N,080-08-21.1630W
'FL87,25-55-01.3370N,080-08-59.1650W
'84FD,27-02-46.2200N,082-14-09.6900W
'49FA,27-04-27.9000N,082-12-29.0000W
'4FL4,27-03-58.7400N,082-09-45.4600W
'2FD6,28-53-23.0350N,080-52-02.1600W
'34FD,28-51-25.9620N,080-54-25.1960W
'0FA5,28-34-22.0000N,081-37-43.0000W
'FL18,30-05-25.8100N,083-03-16.4740W
'FL49,29-10-10.9100N,082-08-58.3300W
'FL19,29-14-42.9020N,082-21-13.3590W
'FD29,29-07-50.9200N,082-07-09.3200W
'FL63,29-17-20.9010N,082-19-20.3570W
'17FL,29-16-48.9080N,082-07-29.3330W
'FL79,29-05-08.9300N,081-59-03.3100W
'FL61,29-01-33.9250N,082-12-44.3340W
'OCF,29-10-18.7564N,082-13-26.8127W
'3FD1,29-10-32.0000N,082-08-12.0000W
'FA49,29-05-45.9200N,082-10-44.3330W
'1FL6,29-16-26.0000N,082-09-01.0000W
'3FL3,29-11-35.9100N,082-10-30.3300W
'FL68,29-06-20.9200N,082-05-27.3200W
'FD04,29-05-33.3000N,082-01-55.2000W
'FL21,30-27-46.8580N,081-36-54.3440W
'16FA,26-01-51.3310N,081-02-19.2490W
'FA80,25-58-05.3400N,081-04-53.2550W
'FA74,25-58-51.3380N,081-03-24.2520W
'76FL,28-33-02.0000N,081-31-41.0000W
'57FL,28-08-09.4000N,082-35-38.3100W
'FD40,27-16-19.0000N,080-40-54.0000W
'15FA,27-12-57.0100N,080-41-05.5200W
'60FA,27-04-59.0000N,081-04-59.0000W
'96FD,27-20-00.1550N,080-44-10.2100W
'FD39,27-09-20.0000N,080-41-30.0000W
'26FL,27-15-56.1630N,080-49-49.2180W
'83FD,27-34-49.0000N,080-48-55.0000W
'8FD5,27-11-20.1720N,081-05-13.2400W
'OBE,27-15-59.7000N,080-51-01.4000W
'90FL,27-21-40.1540N,080-45-39.2120W
'33FA,27-35-53.1250N,080-50-45.2180W
'FD70,27-19-31.1550N,081-01-43.2340W
'00FL,27-13-51.1670N,080-58-09.2300W
'08FD,27-21-47.1540N,080-46-22.2130W
'32FA,27-14-03.1660N,080-54-13.2240W
'24FA,29-02-03.9330N,081-57-02.3040W
'FA38,29-07-24.9250N,081-53-13.3000W
'FD80,29-30-21.0000N,082-59-02.0000W
'5FD0,29-29-33.8490N,082-59-28.4490W
'0FL3,29-36-11.8000N,082-58-48.5800W
'3FL2,28-54-53.0000N,081-17-05.0000W
'62FD,30-07-31.0000N,081-44-39.0000W
'20FA,30-09-55.0000N,081-44-10.5000W
'FD02,29-29-05.8950N,082-01-19.3260W
'2FD7,28-26-08.0210N,081-28-23.2590W
'3FD5,28-31-21.0090N,081-22-49.2520W
'2FL5,28-25-26.0000N,081-27-35.0000W
'FD99,28-25-43.0220N,081-28-38.2590W
'ORL,28-32-43.7000N,081-19-58.5000W
'37FA,28-34-32.0020N,081-22-06.2490W
'FD36,28-32-26.7000N,081-16-51.0000W
'97FD,28-27-51.8300N,081-27-35.8800W
'FL76,27-23-04.0000N,081-29-07.0000W
'ISM,28-17-23.3000N,081-26-13.5000W
'91FL,28-28-45.0140N,081-22-03.2510W
'89FL,28-31-45.0100N,081-28-51.2600W
'92FL,28-23-39.7200N,081-28-34.6900W
'54FD,28-22-03.0000N,081-04-34.0000W
'82FD,28-26-48.4900N,081-27-03.6900W
'32FL,28-30-05.0120N,081-26-39.2560W
'27FA,28-30-27.0110N,081-24-48.2540W
'MCO,28-25-45.8000N,081-18-32.4000W
'FD28,28-31-31.0090N,081-22-37.2510W
'SFB,28-46-37.1000N,081-14-05.7000W
'FA07,28-37-16.0000N,081-38-21.0000W
'FA75,28-21-50.4000N,081-16-30.6900W
'7FA5,28-23-21.0000N,081-29-19.0000W
'26FA,28-34-06.0040N,081-26-02.2550W
'01FA,28-35-21.9970N,081-08-39.2290W
'12FL,28-35-34.0000N,081-24-14.0000W
'0FL7,28-35-38.7000N,081-25-11.6000W
'13FD,28-31-07.0090N,081-22-59.2520W
'98FL,28-26-01.0220N,081-29-29.2600W
'04FL,29-14-21.9290N,081-13-19.2180W
'OMN,29-18-04.1000N,081-06-49.7000W
'0FD0,29-16-02.9260N,081-13-48.2200W
'3FA5,28-46-50.0000N,081-06-55.0000W
'98FD,28-43-00.9830N,081-13-59.2320W
'31FA,28-57-33.0000N,082-08-03.0000W
'NRQ,30-37-00.0000N,087-08-00.0000W
'PHK,26-47-06.1000N,080-41-36.1000W
'30FL,29-38-33.8900N,081-41-33.3000W
'28J,29-39-30.1769N,081-41-22.2110W
'2FL7,27-55-27.0800N,080-36-49.2000W
'87FD,26-49-43.2900N,080-05-07.3300W
'1FD7,26-49-58.2190N,080-08-36.1570W
'FIN,29-27-56.5209N,081-12-31.3852W
'61FD,29-28-44.0000N,081-11-30.0000W
'1FD8,29-28-08.9200N,081-15-10.1300W
'FA84,28-07-30.0000N,082-43-37.0000W
'FL73,26-56-52.2080N,081-19-07.2610W
'48X,27-38-33.3500N,082-31-11.7000W
'2J0,29-59-22.0400N,084-23-43.4100W
'36FD,30-11-37.7230N,085-39-40.7410W
'8FL4,30-09-28.0000N,085-38-58.0000W
'4FD4,30-11-05.7260N,085-44-59.7510W
'27FD,30-16-19.7130N,085-31-14.7260W
'4FD5,30-08-05.7300N,085-44-02.7480W
'70FD,30-14-20.0000N,085-33-28.0000W
'99FD,30-12-40.7230N,085-41-29.7440W
'NBV,30-10-30.6000N,085-45-09.0000W
'ECP,30-21-29.7000N,085-47-44.2000W
'FA20,30-12-28.7230N,085-40-32.7420W
'75FL,30-06-08.7260N,085-28-44.7190W
'PAM,30-04-08.5691N,085-34-29.9373W
'FA34,30-12-30.7200N,085-49-39.7500W
'0FD1,30-12-50.7270N,085-52-19.7630W
'65FD,30-11-56.0000N,085-49-42.0000W
'FA21,26-00-47.1700N,080-18-40.1800W
'FL85,30-25-45.7110N,087-13-51.8950W
'82J,30-23-53.7000N,087-20-56.0000W
'PNS,30-28-24.3320N,087-11-11.8040W
'NPA,30-21-11.7820N,087-19-04.6904W
'9FD1,30-28-33.7000N,087-12-42.8940W
'NUN,30-28-11.0000N,087-20-17.0000W
'FL24,30-30-59.5400N,087-13-10.8400W
'46FA,30-17-30.0000N,087-28-10.0000W
'FA32,30-06-12.0000N,083-27-01.0000W
'0FA2,30-07-11.1111N,083-35-33.8345W
'FA29,30-07-51.0000N,083-32-58.0000W
'40J,30-04-09.4000N,083-34-50.1000W
'2J8,29-15-00.1000N,081-27-33.6000W
'4FD6,26-36-24.2690N,082-06-39.3320W
'95FL,27-52-32.0840N,082-41-21.3580W
'FA54,26-51-13.4700N,082-15-09.3700W
'41FD,26-53-45.0000N,082-14-30.0000W
'9FD2,28-08-13.0520N,082-08-47.3060W
'79FD,28-02-31.0500N,082-05-32.3000W
'PCM,28-00-00.6000N,082-09-47.9000W
'24FD,28-08-41.0000N,081-28-32.0000W
'4FD7,28-12-23.0490N,081-49-40.2820W
'FA08,28-10-01.0550N,081-48-29.2830W
'78FL,29-30-07.8900N,081-34-42.2700W
'28FA,26-16-42.2890N,080-07-19.1590W
'PMP,26-14-50.6429N,080-06-40.3490W
'FA90,28-24-18.9200N,080-37-07.2100W
'20FL,27-02-33.2040N,082-02-37.3160W
